,expression_name,right_upward,left_upward,right_downward,left_downward,degree
6332,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(B, index(cardinality(B), union(A, B))))",0.590545829392083,0.0,0.0,0.590545829392083,0.590545829392083
6333,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(union(A, B), index(cardinality(A), union(A, B))))",0.0,0.7955755403113569,0.7955755403113569,0.0,0.7955755403113569
6334,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(union(A, B), index(cardinality(B), union(A, B))))",0.4844291563740817,0.0,0.0,0.4844291563740817,0.4844291563740817
6335,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(difference(A, B), index(cardinality(A), union(A, B))))",0.0,0.8141322702214712,0.8141322702214712,0.0,0.8141322702214712
6336,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(difference(A, B), index(cardinality(B), union(A, B))))",0.1258910190417446,0.586467675005415,0.586467675005415,0.1258910190417446,0.586467675005415
6337,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(difference(B, A), index(cardinality(A), union(A, B))))",0.2243149272709991,0.4039108835949603,0.4188197279356147,0.2243149272709991,0.4188197279356147
6338,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(difference(B, A), index(cardinality(A), difference(B, A))))",0.2580770189760411,0.3341062104299666,0.31256156838311466,0.2580770189760411,0.3341062104299666
6339,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(difference(B, A), index(cardinality(B), union(A, B))))",0.3600540508421096,0.0,0.13562603860487688,0.3600540508421096,0.3600540508421096
6340,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.41401393753781246,0.0,0.1594376926441884,0.28474260482256664,0.41401393753781246
6341,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(A), union(A, B))))",0.0,0.7622991073286216,0.799146126217944,0.0,0.799146126217944
6342,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), union(A, B))))",0.26354727783722365,0.0,0.18848880832855897,0.26354727783722365,0.26354727783722365
6343,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), A), index(cardinality(A), union(A, B))))",0.0,0.676744966651217,0.676744966651217,0.03912709201365627,0.676744966651217
6344,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), A), index(cardinality(B), union(A, B))))",0.15844816988102894,0.5078990971147468,0.5078990971147468,0.15844816988102894,0.5078990971147468
6345,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.3110940023527984,0.3206806520150002,0.20356637357020257,0.3110940023527984,0.3206806520150002
6346,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",0.20856172550216057,0.38705623088375685,0.4296349511675819,0.20856172550216057,0.4296349511675819
6347,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.26502979318936104,0.0,0.2718165296701668,0.26502979318936104,0.2718165296701668
6348,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(A), difference(B, A))))",0.0,0.6424650310918256,0.6424650310918256,0.08790865219267419,0.6424650310918256
6349,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.25097774457422806,0.0,0.3384027145178501,0.25097774457422806,0.3384027145178501
6350,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), B))",0.22157327040029684,0.0,0.42072176345876844,0.22157327040029684,0.42072176345876844
6351,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.7743882686325686,0.7743882686325686,0.0,0.7743882686325686
6352,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(B), index(cardinality(B), A)))",0.0,0.5448810656218608,0.5448810656218608,0.1429130064848917,0.5448810656218608
6353,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.5913684077098624,0.5913684077098624,0.07550314355726251,0.5913684077098624
6354,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), B))",0.46831767909378363,0.0,0.0,0.46831767909378363,0.46831767909378363
6355,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.36127215943978264,0.4087038290348859,0.16784595303739902,0.4087038290348859
6356,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), A))",0.197035671737112,0.3235461457220663,0.3664125644611069,0.15208200713308195,0.3664125644611069
6357,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), B))",0.2722733018749146,0.0,0.38485235078379887,0.2722733018749146,0.38485235078379887
6358,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.6905656499507724,0.6905656499507724,0.09149443997629914,0.6905656499507724
6359,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), B))",0.2686140533029262,0.35587430719228463,0.2965606865813717,0.2686140533029262,0.35587430719228463
6360,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), union(A, B)))",0.0,0.0,0.0,0.20498275989117176,0.20498275989117176
6361,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), difference(B, A)))",0.26502979318936104,0.0,0.2718165296701668,0.26502979318936104,0.2718165296701668
6362,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), union(A, B)))",0.0,0.0,0.5206148028653101,0.17224769408149443,0.5206148028653101
6363,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.2243149272709991,0.28925480631519873,0.3340896475163756,0.2243149272709991,0.3340896475163756
6364,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.27600996725677174,0.0,0.3271815998827454,0.27600996725677174,0.3271815998827454
6365,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), union(A, B)))",0.18249270209403268,0.0,0.4960502201862045,0.18249270209403268,0.4960502201862045
6366,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.21363199854980508,0.29901140817716865,0.33012171645919264,0.21363199854980508,0.33012171645919264
6367,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), difference(B, A)))",0.39771500410220906,0.0,0.2970662747672729,0.39771500410220906,0.39771500410220906
6368,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), union(A, B)))",0.0,0.4946486307801091,0.32281117990499475,0.1654091874216186,0.4946486307801091
6369,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.20365968962738945,0.43293343283171226,0.43293343283171226,0.20365968962738945,0.43293343283171226
6370,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), difference(A, B)))",0.0,0.7003333162608008,0.7003333162608008,0.08239226169373826,0.7003333162608008
6371,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.4597451331889053,0.0,0.4597451331889053
6372,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), index(cardinality(A), union(A, B))))",0.21286423646528585,0.0,0.4399738974111822,0.21286423646528585,0.4399738974111822
6373,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), index(cardinality(B), union(A, B))))",0.0,0.5839303902755426,0.5839303902755426,0.12386324512483293,0.5839303902755426
6374,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.4091894140462523,0.2181087433727682,0.4091894140462523
6375,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.2784295230190318,0.0,0.32169721173339594,0.2784295230190318,0.32169721173339594
6376,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, B)), index(cardinality(A), difference(B, A))))",0.23879459564086714,0.0,0.29524943561443406,0.23879459564086714,0.29524943561443406
6377,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.5737861670786106,0.5737861670786106,0.13391918540296033,0.5737861670786106
6378,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), index(cardinality(B), A)))",0.0,0.5954276461567626,0.5954276461567626,0.07280868549179687,0.5954276461567626
6379,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(B, index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.3227048939082928,0.3227048939082928
6380,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(A), B)))",0.6095526608710172,0.0,0.0,0.3031152659509958,0.6095526608710172
6381,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(A), difference(B, A))))",0.4698918548340758,0.0,0.15759532450412395,0.24472776138307872,0.4698918548340758
6382,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(B), difference(A, B))))",0.0,0.46750746099036344,0.29236899880330536,0.11075903871130854,0.46750746099036344
6383,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(difference(A, B), index(cardinality(A), B)))",0.0,0.0,0.0,0.332709191844648,0.332709191844648
6384,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(difference(A, B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.45654923596367847,0.17220178873264602,0.45654923596367847
6385,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(difference(B, A), index(cardinality(A), B)))",0.8157981716466535,0.0,0.0,0.8157981716466535,0.8157981716466535
6386,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(difference(B, A), index(cardinality(B), difference(A, B))))",0.0,0.0,0.26031473806748273,0.413348283009803,0.413348283009803
6387,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(union(difference(A, B), difference(B, A)), index(cardinality(A), B)))",0.0,0.0,0.0,0.407965614355292,0.407965614355292
6388,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.6142792651146358,0.6142792651146358
6389,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), union(index(cardinality(A), difference(B, A)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.40203259387539025,0.35296140139663956,0.40203259387539025
6390,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), intersection(A, index(cardinality(A), B)))",0.5027877542123124,0.22739959394092157,0.1282607306642195,0.49656083326709977,0.5027877542123124
6391,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(index(cardinality(A), B), A))",0.6328908538298367,0.0,0.1399416728120444,0.6328908538298367,0.6328908538298367
6392,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), union(A, B))))",0.3308293918745804,0.2012862695359905,0.17862301818728976,0.2928052479092229,0.3308293918745804
6393,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), difference(A, B))))",0.2766571722208452,0.3664125644611069,0.3965537129836909,0.13060459820599135,0.3965537129836909
6394,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(B, index(cardinality(A), B)))",0.24836103785993324,0.40299229020051563,0.35974576592946306,0.20433684345673342,0.40299229020051563
6395,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(B, index(cardinality(A), difference(B, A))))",0.43224420833518984,0.23279306805668876,0.12743420490123247,0.3287129717530439,0.43224420833518984
6396,"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(B, index(cardinality(B), union(A, B))))",0.8489475540810132,0.0,0.0,0.7639740514228237,0.8489475540810132
